email,status,date,items
user465@example.com,PAID,2024-07-31T19:00,PROD-896:1|PROD-297:2
user221@example.com,CANCELLED,2023-11-21T21:00,PROD-192:2
user153@example.com,PAID,2024-10-16T15:00,PROD-520:3|PROD-448:2
user56@example.com,NEW,2024-11-15T20:00,PROD-304:2|PROD-297:2|PROD-4:2|PROD-990:2
user492@example.com,PAID,2024-11-12T19:00,PROD-555:2|PROD-348:3|PROD-613:2
user56@example.com,PAID,2023-08-30T17:00,PROD-10:3|PROD-209:1|PROD-449:2|PROD-161:3
user336@example.com,PAID,2023-06-19T13:00,PROD-407:2
user277@example.com,PAID,2023-09-28T17:00,PROD-54:2|PROD-769:2|PROD-998:3
user89@example.com,PAID,2024-07-18T13:00,PROD-372:2
user222@example.com,PAID,2024-08-25T13:00,PROD-21:1|PROD-703:3
user460@example.com,CANCELLED,2024-08-17T13:00,PROD-884:2|PROD-884:2|PROD-200:3
user36@example.com,NEW,2024-09-20T19:00,PROD-850:3|PROD-577:1
user397@example.com,PAID,2024-11-03T14:00,PROD-946:2
user284@example.com,NEW,2023-07-05T12:00,PROD-192:2|PROD-569:2
user263@example.com,PAID,2024-07-08T13:00,PROD-390:1|PROD-211:3|PROD-488:3
user388@example.com,CANCELLED,2024-08-30T20:00,PROD-389:3
user101@example.com,NEW,2024-07-05T19:00,PROD-591:2|PROD-567:3|PROD-634:3
user285@example.com,PAID,2023-10-05T18:00,PROD-313:3|PROD-899:2
user197@example.com,NEW,2024-02-16T14:00,PROD-61:1
user115@example.com,PAID,2024-03-17T19:00,PROD-987:3|PROD-163:3|PROD-313:3
user2@example.com,PAID,2023-05-03T12:00,PROD-52:1
user372@example.com,PAID,2023-01-02T18:00,PROD-722:1|PROD-863:3
user39@example.com,PAID,2023-08-18T12:00,PROD-748:3|PROD-476:1|PROD-854:1|PROD-515:3
user424@example.com,PAID,2023-01-01T10:00,PROD-603:1|PROD-196:3
user343@example.com,PAID,2023-12-08T12:00,PROD-81:1|PROD-69:2|PROD-608:1
user398@example.com,PAID,2023-01-13T10:00,PROD-440:1
user401@example.com,PAID,2023-08-11T14:00,PROD-621:2|PROD-336:3|PROD-438:3
user5@example.com,PAID,2023-12-22T16:00,PROD-798:1
user161@example.com,PAID,2023-05-30T21:00,PROD-836:3|PROD-355:3|PROD-921:2|PROD-942:1
user241@example.com,PAID,2024-10-05T11:00,PROD-845:1
user317@example.com,CANCELLED,2024-03-10T15:00,PROD-949:3|PROD-329:1|PROD-131:2
user146@example.com,NEW,2024-08-24T21:00,PROD-387:3
user150@example.com,PAID,2023-03-04T14:00,PROD-91:1|PROD-906:2|PROD-753:2|PROD-530:3
user311@example.com,PAID,2024-02-09T11:00,PROD-956:3|PROD-58:2|PROD-72:3
user225@example.com,PAID,2023-06-26T13:00,PROD-598:3|PROD-147:1
user428@example.com,PAID,2023-04-18T20:00,PROD-862:3|PROD-870:2|PROD-977:2|PROD-816:2
user18@example.com,PAID,2024-01-24T11:00,PROD-537:1|PROD-891:1|PROD-289:3|PROD-491:3
user454@example.com,PAID,2024-06-08T17:00,PROD-634:2
user445@example.com,PAID,2024-08-24T16:00,PROD-289:3|PROD-64:1|PROD-470:1
user269@example.com,PAID,2023-06-05T15:00,PROD-241:3|PROD-612:1|PROD-283:1
user439@example.com,CANCELLED,2023-11-18T17:00,PROD-769:2|PROD-448:1|PROD-711:1|PROD-763:2
user194@example.com,PAID,2023-02-27T12:00,PROD-568:1
user92@example.com,PAID,2024-03-18T14:00,PROD-197:2
user420@example.com,NEW,2024-02-16T18:00,PROD-386:1|PROD-896:2
user154@example.com,PAID,2024-08-03T12:00,PROD-556:1|PROD-50:2|PROD-64:2|PROD-833:1
user434@example.com,PAID,2024-07-02T15:00,PROD-933:1|PROD-348:2
user174@example.com,PAID,2023-04-28T17:00,PROD-636:2|PROD-82:3|PROD-407:2
user360@example.com,NEW,2023-03-28T13:00,PROD-833:3
user34@example.com,CANCELLED,2024-11-08T18:00,PROD-684:2|PROD-274:3|PROD-464:3
user246@example.com,PAID,2023-07-18T20:00,PROD-300:3|PROD-370:3|PROD-612:1
user360@example.com,PAID,2023-05-04T18:00,PROD-251:1|PROD-899:2
user481@example.com,PAID,2024-02-06T18:00,PROD-718:3
user326@example.com,PAID,2023-09-03T10:00,PROD-13:2|PROD-768:2
user341@example.com,PAID,2024-05-05T14:00,PROD-690:2|PROD-385:2|PROD-300:3|PROD-600:3
user79@example.com,PAID,2024-06-07T10:00,PROD-359:1|PROD-891:1
user491@example.com,PAID,2024-08-24T13:00,PROD-419:2|PROD-888:1|PROD-203:2
user239@example.com,PAID,2023-02-22T19:00,PROD-627:1|PROD-615:2|PROD-212:1
user1@example.com,NEW,2023-08-01T12:00,PROD-338:3|PROD-997:1
user271@example.com,PAID,2024-07-05T13:00,PROD-255:1|PROD-141:2|PROD-296:1|PROD-422:2
user189@example.com,PAID,2024-05-05T13:00,PROD-647:2|PROD-519:2|PROD-746:2
user29@example.com,PAID,2023-08-19T16:00,PROD-53:1
user26@example.com,CANCELLED,2023-05-29T16:00,PROD-826:3|PROD-158:1|PROD-291:3|PROD-159:1
user427@example.com,PAID,2024-12-22T21:00,PROD-716:2|PROD-74:3|PROD-944:3|PROD-124:1
user341@example.com,PAID,2024-05-26T12:00,PROD-435:1|PROD-873:2
user34@example.com,NEW,2024-04-09T14:00,PROD-562:2|PROD-434:3|PROD-602:2
user114@example.com,CANCELLED,2023-09-27T18:00,PROD-441:1|PROD-567:3|PROD-952:2|PROD-806:1
user369@example.com,NEW,2023-02-28T17:00,PROD-491:1|PROD-90:1|PROD-215:2|PROD-227:1
user61@example.com,NEW,2023-09-05T11:00,PROD-636:1|PROD-400:3|PROD-881:1|PROD-272:3
user331@example.com,PAID,2024-08-04T17:00,PROD-210:2|PROD-769:2|PROD-474:1
user146@example.com,PAID,2024-04-07T18:00,PROD-963:2
user251@example.com,CANCELLED,2023-02-05T15:00,PROD-678:3
user367@example.com,NEW,2023-06-05T20:00,PROD-590:3
user272@example.com,CANCELLED,2024-06-06T15:00,PROD-542:1|PROD-31:2|PROD-519:1
user420@example.com,CANCELLED,2024-05-02T15:00,PROD-490:2|PROD-14:3|PROD-389:3
user113@example.com,PAID,2023-08-18T12:00,PROD-261:1|PROD-769:3|PROD-264:1
user487@example.com,PAID,2024-10-14T20:00,PROD-166:1|PROD-272:2|PROD-675:2|PROD-686:2
user432@example.com,PAID,2023-03-27T20:00,PROD-156:2
user497@example.com,CANCELLED,2023-04-16T14:00,PROD-702:3|PROD-809:1|PROD-279:2
user461@example.com,PAID,2023-05-09T15:00,PROD-734:3|PROD-683:1
user110@example.com,PAID,2024-06-20T20:00,PROD-479:1
user225@example.com,CANCELLED,2024-02-21T17:00,PROD-265:1|PROD-653:2|PROD-174:1|PROD-931:2
user497@example.com,PAID,2024-01-21T18:00,PROD-220:3|PROD-141:1|PROD-299:3
user199@example.com,PAID,2024-11-04T17:00,PROD-576:3|PROD-609:1|PROD-17:3
user136@example.com,CANCELLED,2024-02-23T11:00,PROD-819:1|PROD-924:2|PROD-105:2|PROD-140:3
user246@example.com,NEW,2023-11-02T12:00,PROD-520:1|PROD-613:3|PROD-561:1
user423@example.com,PAID,2023-09-01T17:00,PROD-621:2
user413@example.com,NEW,2024-04-29T11:00,PROD-82:3|PROD-425:3|PROD-506:3|PROD-511:3
user340@example.com,PAID,2024-05-04T11:00,PROD-897:1|PROD-585:1|PROD-655:2
user227@example.com,PAID,2023-11-20T13:00,PROD-822:2|PROD-900:1
user58@example.com,CANCELLED,2024-03-10T13:00,PROD-938:3|PROD-860:2|PROD-852:2
user440@example.com,CANCELLED,2024-09-30T14:00,PROD-345:1|PROD-124:1
user470@example.com,PAID,2023-01-08T15:00,PROD-142:1
user176@example.com,PAID,2023-04-12T15:00,PROD-472:3|PROD-990:3|PROD-62:3
user100@example.com,CANCELLED,2024-06-25T14:00,PROD-739:1|PROD-122:1
user262@example.com,CANCELLED,2023-09-12T15:00,PROD-9:2|PROD-510:3
user305@example.com,PAID,2023-05-05T12:00,PROD-619:1|PROD-524:2|PROD-806:1|PROD-918:2
user101@example.com,NEW,2023-02-12T19:00,PROD-992:3|PROD-166:2|PROD-33:1
user252@example.com,PAID,2023-07-27T17:00,PROD-399:1|PROD-17:1|PROD-811:3
user224@example.com,PAID,2023-12-23T10:00,PROD-313:1|PROD-127:1|PROD-825:3|PROD-52:3
user263@example.com,PAID,2023-03-04T13:00,PROD-271:2|PROD-768:1|PROD-109:3|PROD-522:2
user300@example.com,CANCELLED,2023-11-08T17:00,PROD-388:2
user369@example.com,PAID,2023-01-29T21:00,PROD-280:3|PROD-375:3
user26@example.com,PAID,2024-04-14T13:00,PROD-397:1|PROD-641:2|PROD-670:1
user376@example.com,PAID,2023-09-07T17:00,PROD-452:1
user350@example.com,PAID,2024-11-04T14:00,PROD-701:1|PROD-508:3|PROD-272:2|PROD-947:1
user179@example.com,PAID,2023-02-26T20:00,PROD-330:2|PROD-506:2|PROD-121:1
user3@example.com,PAID,2023-01-11T15:00,PROD-313:1
user21@example.com,CANCELLED,2024-05-13T10:00,PROD-234:3|PROD-286:3|PROD-9:2
user488@example.com,PAID,2024-03-01T11:00,PROD-850:3|PROD-415:2|PROD-472:3|PROD-103:1
user250@example.com,NEW,2023-02-14T15:00,PROD-496:3
user358@example.com,PAID,2023-10-17T18:00,PROD-163:2|PROD-756:1|PROD-332:1
user75@example.com,PAID,2024-05-21T12:00,PROD-579:1|PROD-816:3
user234@example.com,PAID,2023-09-30T12:00,PROD-687:3|PROD-788:3
user70@example.com,PAID,2023-12-21T13:00,PROD-389:3|PROD-101:2
user255@example.com,PAID,2023-04-25T10:00,PROD-348:2|PROD-791:1|PROD-259:2
user396@example.com,NEW,2024-09-02T15:00,PROD-929:1|PROD-988:2|PROD-161:1|PROD-988:3
user343@example.com,PAID,2024-09-22T15:00,PROD-446:3
user355@example.com,PAID,2024-01-10T19:00,PROD-580:2|PROD-184:1
user400@example.com,PAID,2024-02-25T15:00,PROD-62:2|PROD-357:2
user494@example.com,PAID,2024-07-27T20:00,PROD-392:1|PROD-701:3|PROD-851:1
user25@example.com,PAID,2023-05-17T16:00,PROD-581:3
user461@example.com,PAID,2023-10-10T14:00,PROD-385:2|PROD-854:2|PROD-283:3
user353@example.com,NEW,2024-05-14T10:00,PROD-51:2
user163@example.com,PAID,2023-02-05T19:00,PROD-584:1|PROD-957:1|PROD-841:3
user363@example.com,PAID,2024-07-10T16:00,PROD-386:2|PROD-411:3|PROD-549:2|PROD-338:3
user75@example.com,NEW,2023-09-08T16:00,PROD-314:2|PROD-95:2
user112@example.com,PAID,2024-04-01T18:00,PROD-55:3|PROD-429:1|PROD-444:3|PROD-381:1
user469@example.com,CANCELLED,2024-04-14T15:00,PROD-344:3|PROD-601:2|PROD-61:3|PROD-828:3
user422@example.com,PAID,2023-10-15T21:00,PROD-400:2
user404@example.com,NEW,2024-09-15T13:00,PROD-684:2|PROD-628:3
user401@example.com,PAID,2023-07-01T15:00,PROD-741:1
user239@example.com,NEW,2024-04-26T11:00,PROD-270:3|PROD-777:2
user43@example.com,PAID,2024-07-11T10:00,PROD-870:2
user329@example.com,PAID,2024-04-29T12:00,PROD-463:3
user460@example.com,PAID,2024-09-10T13:00,PROD-428:1|PROD-53:2|PROD-364:1|PROD-565:2
user58@example.com,PAID,2023-05-14T18:00,PROD-83:2|PROD-782:3
user66@example.com,PAID,2023-08-21T20:00,PROD-399:3|PROD-238:3|PROD-221:2|PROD-736:3
user103@example.com,CANCELLED,2024-08-08T13:00,PROD-283:2|PROD-638:2|PROD-870:1
user162@example.com,CANCELLED,2024-05-08T20:00,PROD-845:1|PROD-50:3|PROD-735:3
user53@example.com,PAID,2023-07-06T13:00,PROD-600:1|PROD-206:3|PROD-14:1|PROD-99:2
user30@example.com,PAID,2024-09-26T13:00,PROD-527:3|PROD-4:2
user471@example.com,PAID,2024-05-07T14:00,PROD-645:2|PROD-640:1
user274@example.com,PAID,2023-02-22T14:00,PROD-858:1
user331@example.com,PAID,2023-11-17T12:00,PROD-532:3|PROD-692:3|PROD-308:2|PROD-501:1
user422@example.com,PAID,2023-06-17T12:00,PROD-428:1|PROD-73:1|PROD-239:1|PROD-484:1
user467@example.com,PAID,2023-09-04T18:00,PROD-659:1|PROD-755:3
user445@example.com,PAID,2023-11-13T21:00,PROD-800:1|PROD-142:3
user176@example.com,PAID,2023-01-20T20:00,PROD-732:3|PROD-793:1|PROD-217:2
user28@example.com,PAID,2023-07-10T13:00,PROD-171:3|PROD-739:3
user174@example.com,CANCELLED,2023-04-09T21:00,PROD-826:2|PROD-919:1|PROD-580:3|PROD-196:2
user99@example.com,PAID,2024-09-10T15:00,PROD-755:3|PROD-319:2|PROD-244:1
user451@example.com,PAID,2023-09-14T20:00,PROD-967:3|PROD-248:3|PROD-522:2
user184@example.com,PAID,2024-11-18T21:00,PROD-53:1|PROD-421:2|PROD-847:1|PROD-477:3
user127@example.com,NEW,2023-03-30T19:00,PROD-594:1|PROD-14:3
user383@example.com,NEW,2024-10-23T21:00,PROD-367:3|PROD-766:1|PROD-912:1|PROD-259:2
user487@example.com,PAID,2024-10-15T19:00,PROD-154:2|PROD-577:3|PROD-680:3|PROD-867:3
user70@example.com,PAID,2023-07-29T18:00,PROD-119:2|PROD-609:2|PROD-202:3
user162@example.com,PAID,2024-05-05T17:00,PROD-406:2|PROD-989:2
user354@example.com,PAID,2023-10-15T16:00,PROD-118:1|PROD-11:3
user299@example.com,CANCELLED,2023-04-06T11:00,PROD-63:2|PROD-985:2|PROD-147:3
user329@example.com,PAID,2024-06-20T21:00,PROD-563:3|PROD-983:2|PROD-228:1|PROD-187:3
user193@example.com,NEW,2024-09-14T20:00,PROD-611:1|PROD-871:3|PROD-772:3
user52@example.com,PAID,2024-10-12T12:00,PROD-340:1|PROD-390:3|PROD-762:1|PROD-577:3
user443@example.com,PAID,2023-05-12T13:00,PROD-622:2
user210@example.com,PAID,2024-11-12T20:00,PROD-324:1
user334@example.com,PAID,2024-01-13T12:00,PROD-410:2
user209@example.com,NEW,2023-02-11T21:00,PROD-298:3|PROD-690:3|PROD-637:2
user401@example.com,CANCELLED,2024-04-04T17:00,PROD-96:1|PROD-495:1|PROD-890:3|PROD-829:3
user186@example.com,PAID,2024-06-08T12:00,PROD-438:3|PROD-277:2|PROD-532:2
user74@example.com,NEW,2024-06-07T10:00,PROD-433:1|PROD-112:2|PROD-504:2
user257@example.com,PAID,2024-04-25T19:00,PROD-714:2|PROD-449:2
user86@example.com,NEW,2024-12-19T14:00,PROD-696:3|PROD-457:3
user427@example.com,PAID,2024-10-17T14:00,PROD-225:3|PROD-96:3|PROD-493:3|PROD-273:1
user367@example.com,NEW,2023-11-13T17:00,PROD-256:2
user373@example.com,NEW,2023-01-04T21:00,PROD-926:3
user106@example.com,PAID,2024-01-10T16:00,PROD-614:1|PROD-947:1
user66@example.com,NEW,2024-05-03T19:00,PROD-786:3|PROD-966:3|PROD-986:3
user119@example.com,NEW,2024-04-10T21:00,PROD-284:2|PROD-329:2
user33@example.com,PAID,2023-08-16T19:00,PROD-58:3
user224@example.com,CANCELLED,2023-05-06T13:00,PROD-843:2|PROD-557:3|PROD-749:1
user274@example.com,PAID,2024-09-23T14:00,PROD-769:1|PROD-797:1|PROD-645:2|PROD-38:1
user64@example.com,NEW,2023-08-11T21:00,PROD-935:1|PROD-964:1
user108@example.com,PAID,2023-10-07T10:00,PROD-600:1|PROD-98:1|PROD-633:3
user115@example.com,PAID,2024-07-23T20:00,PROD-727:3|PROD-309:1|PROD-348:1|PROD-589:2
user245@example.com,PAID,2023-10-09T19:00,PROD-550:1|PROD-348:2|PROD-920:3
user381@example.com,CANCELLED,2023-07-20T13:00,PROD-803:1
user344@example.com,NEW,2024-03-05T17:00,PROD-943:2
user6@example.com,NEW,2023-04-30T18:00,PROD-914:1|PROD-842:1
user41@example.com,PAID,2024-12-20T20:00,PROD-591:3
user178@example.com,NEW,2023-10-28T16:00,PROD-575:2
user209@example.com,PAID,2023-06-19T11:00,PROD-65:1|PROD-182:3|PROD-548:1|PROD-566:1
user492@example.com,PAID,2024-05-30T19:00,PROD-542:1|PROD-134:2|PROD-77:3|PROD-246:2
user297@example.com,PAID,2023-08-20T10:00,PROD-205:2|PROD-113:3
user118@example.com,PAID,2024-12-21T16:00,PROD-86:1|PROD-228:3|PROD-651:3|PROD-110:2
user139@example.com,PAID,2024-07-11T14:00,PROD-233:3|PROD-699:2|PROD-492:2
user365@example.com,PAID,2023-06-13T19:00,PROD-551:3|PROD-478:1|PROD-463:3|PROD-951:3
user240@example.com,PAID,2024-10-05T16:00,PROD-575:2|PROD-622:3
user197@example.com,PAID,2023-08-17T11:00,PROD-515:1|PROD-623:3
user150@example.com,PAID,2023-11-04T10:00,PROD-23:2|PROD-242:3|PROD-314:3|PROD-569:1
user211@example.com,PAID,2023-09-11T21:00,PROD-944:1|PROD-642:1|PROD-877:2
user168@example.com,CANCELLED,2023-02-16T10:00,PROD-915:3|PROD-778:3|PROD-765:3
user129@example.com,PAID,2023-11-13T19:00,PROD-152:3|PROD-188:1|PROD-775:2
user193@example.com,CANCELLED,2024-01-19T18:00,PROD-896:2
user275@example.com,CANCELLED,2024-04-03T12:00,PROD-920:2|PROD-188:1
user37@example.com,PAID,2023-09-03T18:00,PROD-423:3|PROD-873:3|PROD-463:3|PROD-871:2
user43@example.com,PAID,2024-06-03T14:00,PROD-505:2|PROD-115:2
user233@example.com,PAID,2024-10-10T21:00,PROD-109:1|PROD-240:2
user441@example.com,NEW,2024-01-05T19:00,PROD-401:2|PROD-339:2|PROD-438:1|PROD-291:1
user399@example.com,PAID,2024-11-04T14:00,PROD-380:1|PROD-304:3
user103@example.com,NEW,2023-01-14T18:00,PROD-749:2
user376@example.com,PAID,2024-05-29T11:00,PROD-168:1|PROD-744:2|PROD-860:3
user150@example.com,NEW,2024-07-04T19:00,PROD-703:3|PROD-619:3|PROD-925:3
user171@example.com,PAID,2023-08-01T10:00,PROD-990:3
user82@example.com,PAID,2023-06-19T20:00,PROD-714:2|PROD-36:1|PROD-249:1|PROD-130:1
user120@example.com,PAID,2024-01-15T15:00,PROD-398:2|PROD-320:1|PROD-824:1|PROD-409:3
user132@example.com,CANCELLED,2023-06-13T11:00,PROD-496:2|PROD-526:1|PROD-372:3|PROD-642:3
user138@example.com,PAID,2024-01-09T21:00,PROD-122:1|PROD-385:3
user415@example.com,CANCELLED,2024-07-12T19:00,PROD-824:1|PROD-358:1|PROD-667:3|PROD-13:1
user402@example.com,NEW,2023-04-20T16:00,PROD-17:2
user167@example.com,PAID,2023-06-15T10:00,PROD-269:1|PROD-177:1|PROD-629:1
user99@example.com,CANCELLED,2023-07-12T11:00,PROD-105:2
user355@example.com,PAID,2023-09-10T16:00,PROD-888:1
user156@example.com,CANCELLED,2024-06-16T21:00,PROD-461:2|PROD-908:2|PROD-787:2|PROD-397:2
user286@example.com,PAID,2023-04-03T17:00,PROD-817:2
user323@example.com,PAID,2024-07-29T10:00,PROD-64:2|PROD-13:2
user137@example.com,PAID,2023-12-29T21:00,PROD-19:1|PROD-489:3
user147@example.com,PAID,2023-05-15T17:00,PROD-92:2|PROD-39:2|PROD-951:2|PROD-539:3
user430@example.com,PAID,2023-12-01T21:00,PROD-114:1|PROD-485:3|PROD-299:2
user91@example.com,PAID,2023-07-07T18:00,PROD-796:1|PROD-833:2|PROD-132:2|PROD-573:3
user488@example.com,NEW,2023-06-30T20:00,PROD-901:2|PROD-587:1|PROD-792:1|PROD-460:2
user140@example.com,PAID,2023-08-28T12:00,PROD-302:2
user201@example.com,PAID,2024-10-22T13:00,PROD-9:1|PROD-28:1
user269@example.com,PAID,2023-11-05T19:00,PROD-76:3|PROD-659:3|PROD-288:2
user210@example.com,PAID,2024-08-17T14:00,PROD-755:1|PROD-850:2|PROD-81:1|PROD-412:1
user155@example.com,CANCELLED,2024-05-19T13:00,PROD-6:2
user58@example.com,CANCELLED,2023-03-06T11:00,PROD-725:1
user479@example.com,PAID,2024-01-18T21:00,PROD-905:1|PROD-338:3
user476@example.com,PAID,2024-12-20T14:00,PROD-110:2
user299@example.com,PAID,2024-06-04T20:00,PROD-401:1|PROD-748:2|PROD-115:2|PROD-409:1
user261@example.com,PAID,2023-10-27T11:00,PROD-915:1|PROD-78:3|PROD-68:2|PROD-461:3
user41@example.com,PAID,2024-09-24T21:00,PROD-428:2|PROD-137:3|PROD-137:3|PROD-520:3
user121@example.com,PAID,2024-03-31T14:00,PROD-519:1
user378@example.com,PAID,2023-07-16T11:00,PROD-936:2|PROD-719:1
user426@example.com,NEW,2024-03-21T16:00,PROD-840:3|PROD-420:1|PROD-866:2
user236@example.com,PAID,2023-06-07T21:00,PROD-223:1|PROD-670:3|PROD-670:1|PROD-128:2
user258@example.com,PAID,2023-01-13T12:00,PROD-609:3|PROD-513:1
user244@example.com,PAID,2023-10-02T18:00,PROD-934:3|PROD-558:2|PROD-440:2|PROD-900:2
user252@example.com,NEW,2024-12-05T13:00,PROD-604:3|PROD-613:1|PROD-331:1|PROD-574:1
user64@example.com,PAID,2023-12-12T10:00,PROD-771:1
user415@example.com,PAID,2024-10-25T13:00,PROD-561:3|PROD-412:3|PROD-216:2
user331@example.com,CANCELLED,2024-09-03T12:00,PROD-904:3|PROD-334:2
user435@example.com,PAID,2023-04-27T21:00,PROD-194:3|PROD-85:3|PROD-800:1|PROD-38:3
user194@example.com,NEW,2024-03-04T21:00,PROD-765:2|PROD-162:1|PROD-598:1
user341@example.com,PAID,2024-04-07T16:00,PROD-499:2|PROD-208:3
user399@example.com,NEW,2024-02-04T11:00,PROD-190:3|PROD-32:1|PROD-65:3
user226@example.com,CANCELLED,2024-10-23T14:00,PROD-827:2|PROD-412:1|PROD-464:2
user398@example.com,PAID,2023-07-18T21:00,PROD-255:3|PROD-450:1|PROD-359:1
user24@example.com,NEW,2023-08-14T14:00,PROD-514:1|PROD-784:3
user362@example.com,PAID,2024-01-21T17:00,PROD-698:1|PROD-345:3|PROD-958:2
user355@example.com,PAID,2023-06-14T14:00,PROD-720:3|PROD-341:1|PROD-663:2
user416@example.com,PAID,2024-05-24T16:00,PROD-448:2|PROD-858:3|PROD-928:1
user331@example.com,CANCELLED,2023-04-17T15:00,PROD-522:3
user471@example.com,NEW,2023-11-26T12:00,PROD-939:1|PROD-487:2
user44@example.com,CANCELLED,2023-11-13T15:00,PROD-259:2|PROD-477:1|PROD-48:1|PROD-151:2
user10@example.com,PAID,2023-12-04T13:00,PROD-316:1|PROD-681:1
user358@example.com,PAID,2024-08-28T10:00,PROD-435:3|PROD-867:3|PROD-77:2|PROD-938:2
user339@example.com,NEW,2024-02-25T14:00,PROD-587:2
user97@example.com,PAID,2023-05-27T13:00,PROD-429:3|PROD-439:1|PROD-588:3|PROD-983:3
user152@example.com,CANCELLED,2023-03-16T11:00,PROD-454:2|PROD-326:2|PROD-384:3
user338@example.com,PAID,2024-10-05T17:00,PROD-505:1|PROD-202:3|PROD-677:1|PROD-733:1
user198@example.com,PAID,2023-12-28T13:00,PROD-847:2|PROD-568:1
user236@example.com,PAID,2023-03-09T13:00,PROD-401:1|PROD-396:2
user56@example.com,PAID,2023-10-18T19:00,PROD-227:2|PROD-525:3|PROD-761:3
user196@example.com,PAID,2023-05-30T16:00,PROD-789:2|PROD-791:2
user218@example.com,PAID,2024-08-09T10:00,PROD-777:3|PROD-261:2
user187@example.com,NEW,2023-12-06T20:00,PROD-735:2|PROD-260:2|PROD-444:1|PROD-884:3
user44@example.com,PAID,2023-05-23T21:00,PROD-895:1|PROD-815:2
user162@example.com,NEW,2024-01-31T14:00,PROD-746:1|PROD-30:1
user394@example.com,CANCELLED,2024-10-30T16:00,PROD-561:2|PROD-782:3
user291@example.com,PAID,2024-05-04T18:00,PROD-344:3|PROD-515:1
user237@example.com,PAID,2023-02-26T15:00,PROD-193:1|PROD-454:2|PROD-580:3
user431@example.com,NEW,2023-11-12T16:00,PROD-306:1
user406@example.com,PAID,2024-09-07T18:00,PROD-975:3
user490@example.com,PAID,2023-08-06T12:00,PROD-913:1
user496@example.com,PAID,2024-12-09T13:00,PROD-149:3|PROD-436:1
user115@example.com,NEW,2023-08-28T21:00,PROD-948:1|PROD-505:1|PROD-601:2
user366@example.com,PAID,2023-11-05T17:00,PROD-166:2|PROD-982:3|PROD-974:2
user132@example.com,PAID,2024-11-09T15:00,PROD-802:3
user453@example.com,PAID,2024-09-24T19:00,PROD-124:3
user63@example.com,CANCELLED,2023-06-23T16:00,PROD-320:3|PROD-842:1|PROD-995:3|PROD-333:2
user366@example.com,PAID,2023-10-28T17:00,PROD-703:3
user121@example.com,PAID,2023-01-07T15:00,PROD-631:2
user256@example.com,PAID,2024-09-28T15:00,PROD-686:3|PROD-66:2|PROD-539:3
user403@example.com,PAID,2023-10-27T15:00,PROD-539:1
user39@example.com,PAID,2024-02-24T14:00,PROD-725:2
user351@example.com,CANCELLED,2023-07-09T11:00,PROD-36:2|PROD-281:3|PROD-777:1
user485@example.com,PAID,2023-09-04T21:00,PROD-971:2|PROD-169:2
user413@example.com,PAID,2023-07-28T17:00,PROD-527:2|PROD-779:2|PROD-676:2|PROD-921:1
user216@example.com,PAID,2023-10-30T16:00,PROD-709:1
user18@example.com,NEW,2023-09-25T19:00,PROD-629:3
user370@example.com,PAID,2024-08-03T12:00,PROD-702:1|PROD-465:2|PROD-600:3
user268@example.com,NEW,2024-09-29T15:00,PROD-528:3|PROD-494:2|PROD-159:3
user317@example.com,PAID,2023-04-23T16:00,PROD-251:2|PROD-89:2|PROD-94:1|PROD-78:1
user78@example.com,CANCELLED,2023-03-04T18:00,PROD-825:1|PROD-560:2
user404@example.com,NEW,2024-12-21T12:00,PROD-429:2|PROD-713:3
user210@example.com,NEW,2024-07-04T18:00,PROD-498:3|PROD-915:3|PROD-373:2|PROD-638:1
user237@example.com,PAID,2023-05-07T15:00,PROD-349:3
user45@example.com,PAID,2023-08-27T19:00,PROD-483:3|PROD-596:1
user461@example.com,CANCELLED,2023-08-19T11:00,PROD-906:1|PROD-775:1|PROD-42:3
user17@example.com,NEW,2024-01-29T21:00,PROD-197:2|PROD-918:3
user480@example.com,NEW,2024-01-28T20:00,PROD-384:3
user260@example.com,PAID,2023-11-09T10:00,PROD-226:3
user240@example.com,PAID,2024-07-14T15:00,PROD-729:1
user123@example.com,NEW,2023-09-01T14:00,PROD-364:3|PROD-792:2
user415@example.com,CANCELLED,2023-11-28T19:00,PROD-987:1|PROD-358:1
user483@example.com,NEW,2024-07-29T11:00,PROD-240:1
user119@example.com,PAID,2023-04-21T14:00,PROD-305:3|PROD-391:1|PROD-533:3|PROD-859:2
user136@example.com,CANCELLED,2024-03-31T14:00,PROD-349:3|PROD-256:1|PROD-71:1
user176@example.com,CANCELLED,2023-11-30T17:00,PROD-73:1|PROD-304:1
user257@example.com,CANCELLED,2023-09-21T10:00,PROD-531:1
user441@example.com,PAID,2024-06-15T17:00,PROD-268:1|PROD-705:2
user243@example.com,CANCELLED,2023-05-31T16:00,PROD-711:3
user3@example.com,PAID,2023-10-26T17:00,PROD-210:1
user173@example.com,PAID,2024-01-27T20:00,PROD-419:3|PROD-428:2
user24@example.com,CANCELLED,2023-07-20T17:00,PROD-361:2|PROD-337:2|PROD-998:2|PROD-808:3
user284@example.com,CANCELLED,2024-11-26T20:00,PROD-92:1
user134@example.com,CANCELLED,2024-09-09T10:00,PROD-728:3|PROD-187:2|PROD-817:3|PROD-88:1
user286@example.com,PAID,2024-01-04T15:00,PROD-865:3|PROD-589:2|PROD-305:3
user51@example.com,PAID,2023-10-11T18:00,PROD-711:3|PROD-934:1
